date,price,volume,demand_bid,supply_bid
2024-06-10,"[9999.999999999998, 7459.278655357069, 4886.199077973025, 4073.426813598816, 3792.635034746351, 3441.1267362080366, 3684.095539186223, 3192.2853801825586, 2596.122875742226, 2355.014545550988, 2998.988988481608, 1971.6756378540392, 2165.8871207229618, 2410.289944921521, 3790.9884488807456, 3918.4925304967214, 3481.838956865387, 3277.7802096515284, 3591.9093892341853, 4777.422461640598, 8094.186857735124, 10000.0, 9999.999999999998, 10000.0]","[22456.78, 26093.47, 26311.92, 20153.52, 19282.6, 24503.4, 22460.7, 24488.63, 26137.6, 26393.5, 29959.91, 28599.96, 30386.1, 32862.2, 39591.54, 37402.38, 32421.99, 25958.79, 23271.44, 21539.7, 23975.7, 20899.08, 19516.05, 19017.96]","[12969.4, 11149.625, 10724.5, 8769.5, 8250.025, 8894.45, 8793.175, 8318.05, 7318.75, 7233.675, 8668.075, 7843.1, 8188.25, 8972.325, 12558.95, 13623.225, 12517.125, 8817.625, 8123.549999999999, 9167.375, 10945.65, 13332.5, 18957.275, 19437.35]","[5614.200000000001, 7051.05, 8748.35, 9394.075, 8842.0, 10301.575, 10180.975, 15159.15, 19960.625, 21369.275, 21994.05, 22210.0, 22104.975, 20743.8, 19655.2, 17304.025, 15515.725, 13476.95, 10617.8, 7043.425, 6298.75, 5225.275, 4879.025, 4754.5]"
2024-06-11,"[10000.0, 4844.075541296843, 4691.297226315477, 4364.820416548744, 4116.879124356553, 3932.7317974227935, 3982.763493295504, 3354.984431771809, 3126.934724326819, 3127.1059947362182, 3240.447025779604, 3150.286662114403, 3119.754859162988, 3155.184166027949, 3770.9617717645183, 3945.115428091791, 3781.85195433904, 3347.538836328468, 3618.51762983602, 4682.966723612461, 6807.473103269222, 10000.0, 10000.0, 10000.0]","[20200.59, 22567.1, 25285.5, 21200.4, 19653.89, 23560.4, 22134.4, 24897.04, 28988.13, 30210.22, 31669.61, 32211.08, 33560.78, 33034.92, 36434.3, 34430.7, 29640.2, 24464.12, 23177.89, 19457.1, 23880.3, 21028.95, 16071.69, 15681.0]","[11639.425, 10546.25, 11068.4, 10155.8, 9486.175, 10692.675, 10068.05, 9531.475, 8582.575, 8690.45, 9834.125, 9642.9, 9899.025, 10073.775, 12439.0, 13420.075, 12742.0, 9189.975, 8308.8, 9166.975, 11261.975, 13885.0, 19776.925000000003, 19444.825]","[5055.150000000001, 7622.6, 9725.475, 10747.725, 10508.125, 11523.1, 10858.175, 15302.35, 19906.85, 21612.15, 21789.025, 22008.15, 21982.675, 20812.15, 18572.9, 16054.625, 14231.85, 12429.25, 10439.675, 7617.375, 6733.75, 5257.75, 4017.925, 3920.25]"
2024-06-12,"[10000.0, 5771.553303567158, 5557.167854145987, 4305.513930987434, 4426.891230865201, 4292.376475184616, 4075.455721417096, 3518.1925015115207, 2984.2706749379154, 2977.838413362552, 2901.432977606737, 2636.2049386623794, 2893.78614269862, 3226.401985107876, 3942.649836094108, 4012.64741708607, 3944.376101429857, 3653.8866280572793, 3980.873011336916, 5467.873931179643, 8173.285313102111, 10000.0, 10000.0, 10000.0]","[17590.9, 23001.5, 29035.06, 20961.4, 22282.7, 27259.3, 25020.2, 26612.27, 30059.95, 31720.29, 32730.38, 33080.84, 36263.28, 36764.4, 40791.7, 37493.7, 33270.48, 27696.2, 21901.9, 18006.3, 18014.73, 18315.9, 14465.45, 14358.56]","[11375.175, 10888.2, 12316.925, 9975.85, 10492.05, 11783.925, 10719.75, 10358.45, 9082.375, 9100.05, 10101.0, 10001.575, 10895.5, 11391.275, 14264.85, 14740.275, 14145.725, 10613.8, 8678.55, 9796.275, 11005.4, 14358.775, 23978.65, 24030.0]","[4397.725, 6582.9, 8416.375, 9410.35, 9243.85, 10816.475, 10929.35, 14818.65, 19248.225, 21368.575, 21758.7, 22124.0, 22398.35, 21307.975, 19282.4, 16759.05, 14513.725, 12341.225, 8897.2, 5550.924999999999, 4822.975, 4579.474999999999, 3616.375, 3589.65]"
2024-06-13,"[10000.0, 7072.847372484119, 4884.84091002665, 4280.424679705647, 4677.545122901133, 4492.8779000457525, 4144.966877227183, 3307.01542685102, 2624.0638401240785, 2419.84680186004, 2752.227314060808, 3177.2251531785914, 3118.0405319958536, 3066.69984328802, 3613.723535280697, 3808.759708156151, 3912.7335566590496, 3639.1414187603054, 4125.619761432056, 6397.906950513335, 9999.563887333732, 10000.0, 10000.0, 10000.0]","[21100.88, 21728.47, 24657.19, 21008.8, 22518.1, 27976.8, 25649.0, 26518.620000000003, 29239.55, 31007.93, 35351.880000000005, 36541.66, 40485.09, 41269.34, 42282.47, 40706.7, 36711.7, 30927.0, 24630.3, 19070.39, 20719.6, 18343.59, 14330.74, 15263.67]","[12328.85, 10783.75, 10910.575, 9857.05, 10465.025, 11880.8, 10625.35, 9258.975, 8433.675000000001, 8774.875, 11212.225, 11888.25, 12749.65, 13009.775, 14667.375, 14927.175, 14844.35, 11349.225, 9616.475, 10490.925, 11310.425, 15653.6, 23883.3, 23722.1]","[5275.225, 6345.0, 8837.725, 9306.625, 9317.3, 11045.775, 11214.325, 15371.325, 20404.275, 22761.6, 23930.8, 23617.75, 24124.8, 23202.225, 20650.425, 17916.25, 15321.225, 13049.275, 9560.9, 6107.3, 5404.3, 4614.6, 3610.9, 3844.125]"
2024-06-14,"[8942.825355755263, 3965.141389626855, 3810.482774704707, 3607.6671703777833, 4102.842322182415, 4154.678550450543, 4250.034288416764, 3306.7404687322496, 2396.867906452333, 1944.6731371637384, 2887.6164775029465, 2650.5497636937457, 2996.6501193019653, 3044.6947085550964, 3444.61323561637, 3631.489225899267, 3835.145144515175, 3667.113746943936, 3901.957315565641, 5841.974132612237, 9999.999999999998, 10000.000000000002, 10000.000000000002, 10000.0]","[24525.99, 21715.11, 23375.1, 22782.9, 23167.0, 28288.1, 27488.0, 28168.32, 28736.58, 29401.94, 35198.61, 39194.9, 41975.0, 40416.73, 41463.630000000005, 40246.7, 37324.8, 30717.620000000003, 24879.99, 24869.5, 24035.8, 19401.06, 18242.08, 21760.36]","[11470.975, 9917.325, 10156.275, 9656.8, 10338.625, 11798.8, 10972.025, 9535.175, 7940.825, 7850.85, 9856.5, 10590.425, 11630.425, 11373.125, 13258.925, 14353.3, 14333.6, 11146.65, 9494.75, 10978.325, 12487.225, 15088.925, 24002.425, 24801.925]","[7023.875, 8164.625, 9400.825, 9951.25, 9513.875, 11246.9, 11290.45, 15962.85, 21937.025, 23739.7, 24218.675, 24788.425, 25021.525, 23763.825, 21253.0, 17966.275, 15600.05, 12920.375, 9505.75, 7513.425, 6425.05, 5250.775, 4960.525, 5840.1]"
2024-06-15,"[10000.0, 5556.189323241223, 4723.012611887916, 4272.715953904046, 4747.57252993573, 4669.886919784103, 4430.595403469696, 3389.1280143217077, 2154.1413305053893, 1851.604781213486, 1981.684683842363, 1799.9573048744471, 2164.4172058891504, 2346.031459917439, 3560.723986315315, 3700.885960004409, 3779.412893627704, 3451.9707545029773, 3845.924955003758, 6096.739600984276, 9999.999999999998, 10000.0, 10000.0, 10000.0]","[22004.0, 22630.22, 23221.9, 22224.51, 24044.01, 30705.51, 29290.18, 26910.2, 25271.6, 25135.69, 26118.3, 28103.7, 32452.9, 33260.1, 38222.29, 38823.78, 34854.0, 29941.3, 25289.89, 24505.3, 17118.69, 12168.79, 10945.29, 13530.25]","[12391.1, 11627.175, 10971.8, 10423.8, 11292.725, 12805.5, 11801.25, 9631.7, 7145.275, 6881.1, 7133.55, 7535.4, 8816.15, 9081.3, 11994.7, 14019.625, 13779.85, 10513.35, 9306.275, 10642.925, 11959.05, 15325.325, 23784.15, 24729.175]","[5929.2, 6642.25, 7663.225, 8180.299999999999, 8258.1, 10561.6, 10969.125, 15085.5, 20474.375, 21911.825, 21797.625, 21887.6, 21835.325, 20657.775, 18489.175, 16319.9, 14111.65, 12141.15, 9291.575, 7198.275, 4695.775, 3470.9, 3164.525, 3810.775]"
2024-06-16,"[10000.0, 10000.0, 9872.26758944176, 6063.313951445297, 5752.8558419791, 5438.812393177512, 5158.674008341349, 3448.5695697251404, 3060.0041368040747, 2000.388870908721, 1699.7442695993952, 1699.4195502004875, 1699.443223286789, 2214.514601806323, 3446.728654005924, 3555.3743991604733, 3512.758709645082, 3199.289547100336, 3537.884508750716, 5789.274647733324, 10000.000000000002, 10000.0, 10000.0, 9999.999999999998]","[14627.89, 17963.18, 20867.49, 19385.97, 21359.2, 30300.97, 27813.25, 27535.19, 27844.2, 29514.0, 26442.27, 25438.0, 27794.3, 29651.4, 34484.55, 34405.11, 29527.07, 27016.58, 21104.56, 21035.2, 19717.58, 13621.39, 11400.08, 12873.39]","[16556.525, 14444.35, 13170.1, 11869.225, 13155.15, 14136.65, 12939.3, 10845.575, 8619.2, 7895.525, 7385.275, 7083.575, 7622.725, 8220.85, 11580.675, 12551.85, 11124.65, 8544.5, 7645.25, 10327.375, 13243.175, 17907.525, 26621.0, 27235.275]","[4056.975, 4890.8, 5624.25, 6057.675, 6376.8, 8987.9, 8946.925, 13485.5, 19671.55, 21961.75, 20918.5, 20998.5, 20815.2, 19777.9, 17489.925, 15253.8, 12967.9, 11280.275, 9545.725, 6505.0, 5343.5, 3805.35, 3250.025, 3618.35]"
2024-06-17,"[10000.0, 10000.0, 10000.000000000002, 7331.97593000155, 9756.692369031876, 6525.216383365699, 6691.786407664085, 4472.8545745048095, 3133.2973025323395, 2960.0558997206062, 2982.5142207188032, 2809.4785715338376, 2699.0814844966635, 2790.980305483055, 3655.8296255633, 4198.856994319638, 4444.658252149276, 4255.558159118857, 4352.902265088767, 9593.762561189598, 10000.0, 9999.999999999998, 10000.0, 10000.0]","[11604.65, 12784.97, 20604.38, 21291.9, 20123.79, 27600.8, 26983.0, 32849.020000000004, 33352.17, 36514.78, 37885.49, 37998.8, 39491.5, 39386.8, 44494.57, 45035.86, 41195.28, 35219.71, 28796.09, 15028.29, 12364.84, 11535.55, 11283.98, 10903.94]","[27051.2, 22019.675, 15430.25, 14453.4, 14269.475, 15647.875, 15678.4, 13351.525, 11126.725, 11088.975, 11908.3, 11720.675, 12062.45, 12287.15, 15859.525, 17507.175, 16094.425, 13642.55, 12149.975, 13913.85, 20885.175, 29271.9, 34877.7, 35772.175]","[2901.175, 3224.45, 5151.1, 5568.6, 5052.9, 7113.35, 6923.45, 10719.225, 17083.05, 19185.325, 20713.025, 20771.85, 20668.025, 19241.425, 17541.5, 14931.25, 12840.65, 10481.4, 8143.075, 3766.2, 3091.225, 2883.9, 2821.0, 2726.0]"
2024-06-18,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9999.999999999998, 10000.000000000002, 4427.182159049106, 3342.28477355214, 2618.3889415676927, 2275.6354342233344, 2588.295870083311, 2788.3225560046853, 2702.088513336625, 3669.017074264828, 4660.569773469129, 4218.822502401975, 4596.166224092117, 4904.582192065673, 10000.0, 10000.0, 9999.999999999998, 10000.0, 9999.999999999998]","[9008.26, 9149.8, 10979.3, 13981.0, 15677.2, 21941.69, 27233.39, 33952.91, 31233.68, 30041.6, 28764.0, 29980.29, 32952.6, 33614.2, 39725.4, 41817.7, 37261.0, 31612.0, 25776.6, 12872.48, 9428.06, 9032.97, 9048.27, 9077.56]","[29699.525, 24695.85, 14056.075, 13080.775, 13749.225, 16241.325, 15473.675, 12568.325, 10475.175, 9373.55, 9148.05, 9635.025, 10512.325, 10788.725, 13779.3, 15103.375, 13942.275, 12264.575, 10760.475, 14678.475, 21340.225, 27213.875, 31554.375, 33712.725]","[2252.075, 2287.45, 2744.825, 3495.25, 3919.3, 5495.425, 6823.35, 11644.275, 15845.775, 17162.8, 17802.725, 17886.325, 18070.475, 17021.05, 15009.05, 12126.75, 11063.625, 9218.4, 7337.325, 3218.125, 2357.025, 2258.25, 2262.075, 2269.4]"
2024-06-19,"[10000.0, 9999.999999999998, 9999.999999999998, 10000.0, 10000.0, 9194.835074075776, 9483.973945555885, 4381.441730991558, 3193.452248034306, 2631.1991509103023, 2443.674107864958, 2051.176115814048, 2927.6996449431017, 2728.232886240106, 3414.1799848468368, 3761.208264544537, 4518.084653224422, 5491.0835609658325, 5095.025659634996, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]","[9997.03, 11906.48, 15559.19, 16986.2, 19834.97, 27839.06, 29921.69, 33820.5, 31921.31, 31072.1, 29922.6, 29556.0, 33016.68, 34514.8, 36309.25, 39538.9, 38465.8, 30932.9, 24043.6, 10916.79, 10061.29, 10093.32, 10584.36, 10065.56]","[30410.95, 21579.925000000003, 14438.175, 13789.05, 14538.475, 16729.35, 15614.0, 12990.425, 10249.775, 9300.9, 9092.7, 8816.75, 10142.625, 10584.7, 11949.75, 13998.6, 14556.15, 13056.35, 11026.8, 17737.7, 26734.15, 29996.625, 34251.225, 36674.325]","[2499.275, 2976.625, 3889.8, 4246.55, 4958.75, 7912.8, 7939.0, 12926.95, 17676.975, 19680.85, 19895.025, 19495.65, 19542.975, 18153.4, 15099.35, 14037.3, 12758.65, 9184.575, 7193.075, 2729.2, 2515.325, 2523.35, 2646.1, 2516.4]"
2024-06-20,"[9999.999999999998, 10000.0, 10000.0, 9999.381952201837, 9336.567996944694, 7632.269017406593, 8744.883412908495, 4167.319087691444, 3458.014398280536, 3029.0415184979715, 2696.8613782006937, 2972.190494094881, 2395.528532091869, 2499.1499090276257, 3491.186526084591, 3906.213647908073, 4493.411771462181, 4406.754545774039, 5073.874110722665, 10000.0, 10000.000000000002, 10000.0, 10000.0, 10000.0]","[21062.8, 25224.16, 29040.7, 29695.7, 29522.4, 36929.11, 37011.130000000005, 37348.0, 37648.94, 36934.59, 36351.89, 35553.9, 36247.5, 35626.2, 39701.6, 42195.06, 41807.61, 38128.6, 32210.93, 23448.36, 21129.2, 19843.57, 16404.57, 18139.4]","[21625.85, 18134.875, 13276.15, 12110.375, 12901.3, 13910.55, 14263.375, 12630.35, 10877.175, 10168.4, 9829.25, 9821.95, 9713.875, 9704.3, 11625.65, 13239.3, 14096.45, 12557.25, 11264.95, 12118.925, 18296.85, 19584.05, 22922.925, 24779.575]","[5265.7, 6306.05, 7260.175, 7564.625, 7979.625, 10186.075, 10067.075, 14716.3, 19772.275, 22646.025, 23082.925, 22847.25, 22383.1, 21409.55, 18550.8, 15368.075, 13729.075, 12488.15, 9888.35, 5862.1, 5282.299999999999, 4960.9, 4101.15, 4534.85]"
2024-06-21,"[9999.999999999998, 9999.999999999998, 5003.072651475176, 4353.607838127396, 4531.818729401066, 4510.080605560591, 5113.713684746143, 3793.7829349068943, 2971.2850522043204, 2533.4465784143003, 1999.9550592164053, 2000.08273496205, 1999.4110985154332, 2132.088724961362, 3084.337893909908, 3706.91852728242, 4267.985832933831, 4042.982555788114, 4442.475218681603, 10000.0, 9999.999999999998, 10000.0, 10000.0, 10000.0]","[17924.010000000002, 20318.94, 23688.7, 25173.5, 24697.88, 24605.3, 30166.8, 35760.93, 32200.4, 31866.19, 31891.5, 31673.2, 32385.89, 32739.4, 36838.69, 35791.18, 33374.8, 28809.9, 25956.23, 20104.79, 20951.19, 20758.37, 22393.88, 23360.1]","[17395.975, 15157.35, 11170.0, 11024.175, 11734.575, 12849.825, 13233.125, 11713.9, 9997.2, 9766.45, 9703.125, 9648.075, 9820.45, 9943.225, 11938.05, 13258.45, 13555.375, 12255.175, 10614.1, 12075.125, 17406.725, 19984.25, 22391.325, 21872.975]","[6512.0, 7498.549999999999, 9940.7, 11238.95, 11980.325, 12577.725, 12814.525, 16480.975, 21379.625, 23194.5, 23347.675, 22452.4, 22008.025, 21191.5, 18488.2, 15131.3, 13676.45, 12974.35, 9978.975, 6044.05, 6012.975, 5613.5, 6014.375, 6384.7]"
2024-06-22,"[10000.0, 10000.0, 4930.104264414852, 4399.558160163891, 4372.935105985991, 4306.730379973153, 4838.901830848212, 4043.255368574085, 3101.279416516747, 2814.3504629215317, 2085.427291749154, 1999.817752213521, 1999.250575370325, 2194.529330760798, 3324.42817222269, 3841.554022487727, 4173.457179317165, 4404.9890185289005, 4783.972330889177, 9999.699936254236, 10000.0, 10000.0, 10000.0, 9999.999999999998]","[22439.23, 22575.08, 25260.23, 25548.58, 25425.53, 29403.13, 30991.1, 33773.4, 33095.38, 33924.54, 31318.0, 30156.69, 29798.2, 30258.09, 36241.45, 35094.7, 31958.29, 28450.15, 28630.19, 19963.68, 19623.59, 21671.3, 25537.97, 26458.59]","[19278.55, 17329.175, 12400.4, 11481.95, 12186.975, 13153.575, 14169.95, 12498.75, 10521.05, 10259.475, 9578.05, 9264.6, 9159.6, 9298.25, 11382.875, 13146.7, 13270.325, 12242.65, 11474.6, 12239.6, 18391.75, 20155.175, 22022.6, 23638.8]","[7591.8, 8526.825, 10446.075, 11205.9, 11814.0, 13069.0, 13529.275, 15685.425, 21031.5, 22933.425, 23892.95, 23692.975, 23513.05, 22337.2, 19618.575, 15694.75, 13715.475, 12449.025, 10412.375, 6347.174999999999, 5827.825, 6150.1, 6474.825, 6645.25]"
2024-06-23,"[10000.0, 10000.0, 9510.343944748696, 4674.165268843332, 4519.318758208897, 4149.61929496507, 4401.978463646117, 3943.9743485763056, 2900.4506355732974, 2340.6169146363886, 1799.2177743878106, 1569.3058823121469, 1199.8405368172423, 1603.4828772496687, 2023.85847599174, 3401.6893214613733, 3565.0645857796253, 3589.140059637029, 3560.1340621497507, 4818.545234638596, 10000.0, 10000.0, 10000.0, 10000.0]","[23294.08, 22935.65, 21931.79, 22428.49, 23719.69, 28190.66, 31314.4, 32570.2, 30838.3, 29363.8, 27565.0, 25955.1, 23751.1, 26393.33, 32227.45, 36898.71, 36381.6, 33016.4, 30246.300000000003, 25838.46, 21800.72, 21650.79, 23415.79, 22777.1]","[20649.975, 18673.225, 13219.7, 11255.75, 11096.1, 11982.6, 12639.775, 11713.975, 9563.35, 9083.45, 8612.7, 8168.775, 7617.775, 8308.675, 10005.175, 11662.325, 11725.0, 10639.575, 9518.65, 10289.2, 16118.45, 17672.125, 19357.575, 20235.375]","[5864.7, 6958.475, 7744.525, 8672.95, 9226.75, 12582.725, 12862.55, 16334.55, 20575.875, 21904.575, 22657.825, 22448.9, 21852.65, 21128.725, 17835.175, 15921.925, 15796.2, 15103.475, 12874.8, 8575.375, 6600.7, 6121.15, 5865.05, 5880.95]"
2024-06-24,"[10000.0, 10000.0, 9165.122777410554, 5507.520620408262, 6307.091759634129, 4925.717538058968, 5323.37306611983, 4330.458826117635, 3588.8917575813666, 3365.7298353894885, 3000.175436465555, 2838.876430997752, 2626.4075170820165, 3043.323444757929, 3962.4115778635833, 4036.685789832689, 3991.492081514676, 3987.236071197605, 4259.222099743834, 8739.515152355221, 10000.0, 10000.000000000002, 10000.0, 10000.0]","[21724.78, 19043.46, 22541.5, 22172.98, 22770.87, 33924.33, 35859.59, 34863.8, 34578.2, 35573.67, 35804.200000000004, 34252.29, 33170.85, 35904.7, 41069.52, 39641.75, 36904.52, 32518.51, 28532.29, 20864.07, 16119.63, 17628.29, 18177.6, 19028.59]","[19749.0, 17908.225, 12970.5, 12086.475, 12715.075, 14122.425, 14764.725, 13776.15, 11249.65, 10763.825, 11368.75, 11056.35, 10881.05, 11665.9, 13912.8, 14416.75, 13721.05, 12437.275, 11519.075, 11358.95, 16801.225, 18644.5, 20690.45, 21560.45]","[5460.4, 6427.8, 8070.724999999999, 8765.275, 8985.425, 11334.7, 11470.95, 14450.825, 18262.625, 19701.25, 21368.275, 21629.125, 21455.25, 21102.675, 18266.825, 16556.65, 15375.25, 14316.925, 11579.85, 6457.775, 4756.75, 4491.925, 4544.4, 4757.150000000001]"
2024-06-25,"[10000.0, 10000.0, 10000.0, 7815.865028229576, 6550.911780533347, 4974.993300317511, 5537.641373419504, 4350.651673908941, 3548.5815288995263, 3542.224755244595, 3540.580133631777, 3542.393962200392, 3540.359795828688, 3568.7730173960927, 4146.088508464592, 4412.079601125693, 4164.611990665959, 4250.81341782018, 4554.800164932321, 9784.053795692673, 10000.0, 10000.0, 10000.0, 10000.0]","[20417.79, 18731.5, 20793.7, 21396.0, 20887.0, 31787.79, 35882.7, 35509.1, 36265.3, 39216.09, 40289.07, 40777.67, 40416.06, 40146.37, 44784.79, 42914.02, 37454.3, 33614.7, 29639.43, 19412.03, 18322.5, 18031.75, 19890.98, 21026.7]","[19929.15, 18109.475, 13370.9, 12890.6, 12662.675, 13945.05, 14074.25, 13389.925, 11795.325, 12110.65, 12785.575, 12697.875, 12350.225, 12607.225, 15435.75, 15508.8, 13686.6, 12662.3, 11564.275, 12171.55, 17251.6, 18911.075, 22295.55, 22939.375]","[5556.55, 6659.525, 7649.075, 8227.5, 8645.65, 11434.4, 11402.95, 14730.525, 18791.9, 20817.5, 22243.375, 22343.15, 22311.425, 21799.925, 18580.5, 16190.275, 14606.575, 13588.675, 10850.2, 5892.475, 5265.875, 4794.025, 4972.75, 5256.675]"
2024-06-26,"[10000.0, 10000.0, 5666.404980800705, 4679.722738462949, 4773.1756306197085, 4665.076136337044, 5330.83594370224, 4222.622474749017, 3318.37264599628, 3037.347895098864, 3072.5906779408133, 2729.7479440771776, 2707.627102178856, 2331.2118580363667, 3146.253383076996, 3552.610362000455, 3602.576155020093, 4120.826814800797, 4790.041136493943, 9999.832369007896, 10000.0, 10000.0, 10000.0, 10000.0]","[25667.94, 21870.89, 23420.13, 27920.48, 28126.46, 35041.1, 38474.0, 36048.1, 34708.59, 35138.99, 34852.6, 34383.1, 34743.0, 32728.1, 36091.7, 37940.56, 36628.8, 36355.34, 32772.37, 23726.43, 19749.71, 19834.31, 20166.0, 23348.1]","[18729.675, 17113.4, 12118.375, 11730.8, 12399.5, 13454.075, 14080.475, 12847.0, 10442.85, 9852.7, 10086.45, 9911.175, 9982.375, 9295.075, 10451.225, 11592.375, 12155.925, 12503.925, 11827.25, 12371.15, 17431.125, 18984.0, 21923.1, 22062.575]","[6835.55, 6850.075, 8063.45, 10301.4, 11203.95, 12105.925, 12142.8, 14969.375, 18931.575, 20273.175, 21710.3, 22020.0, 21710.25, 20736.95, 17843.95, 16430.625, 14843.075, 13120.15, 10320.4, 6473.700000000001, 5215.15, 5045.05, 5041.5, 5837.025]"
2024-06-27,"[10000.000000000002, 9999.999999999998, 9256.346373162783, 6146.756739777385, 6181.485133994341, 5419.69975494543, 5999.39383075638, 4508.48906828329, 3332.1013992195244, 3098.329233367846, 3045.035501939561, 3202.432672851179, 3273.5628521490617, 2508.8947126770686, 3878.2816263216514, 4219.481659646368, 4430.325555642454, 4396.816844089764, 4735.077715117136, 10000.0, 10000.0, 10000.000000000002, 10000.0, 10000.0]","[20794.08, 23227.7, 22187.1, 27419.6, 31699.1, 36469.02, 39093.35, 35522.6, 32288.0, 33263.28, 34417.59, 35378.7, 36502.44, 35043.67, 41021.59, 40990.66, 40020.97, 37342.0, 31690.99, 20597.55, 19876.08, 19072.09, 14652.16, 16749.79]","[19902.875, 18123.725, 12773.1, 12073.25, 12781.925, 13872.825, 13712.525, 12218.175, 9701.925, 9495.55, 10123.9, 10251.95, 10615.3, 10108.4, 12632.325, 14504.275, 14339.675, 13327.275, 11649.825, 11941.875, 16962.3, 18433.35, 21266.925, 22280.35]","[5209.025, 6574.225, 7955.0, 9882.35, 11167.975, 11787.25, 11375.65, 13944.525, 17345.2, 18478.225, 19301.6, 19473.675, 19456.3, 19102.95, 16345.375, 14896.55, 13358.25, 12405.2, 9867.45, 5346.25, 5256.05, 4768.025, 3663.05, 4187.45]"
